date,store_nbr,family,sales,onpromotion
2016-08-06,3,PRODUCE,7494.812,2
2016-08-06,30,PERSONAL CARE,103.0,2
2016-08-06,30,PRODUCE,380.409,1
2016-08-06,31,PERSONAL CARE,397.0,4
2016-08-06,31,PRODUCE,1284.624,2
2016-08-06,32,PERSONAL CARE,122.0,5
2016-08-06,32,PRODUCE,175.38899,1
2016-08-06,33,PERSONAL CARE,255.0,5
2016-08-06,33,PRODUCE,1239.183,2
2016-08-06,34,PERSONAL CARE,374.0,5
2016-08-06,34,PRODUCE,796.742,1
2016-08-06,35,PERSONAL CARE,111.0,5
2016-08-06,35,PRODUCE,252.217,2
2016-08-06,36,PERSONAL CARE,228.0,9
2016-08-06,36,PRODUCE,1064.587,1
2016-08-06,37,PERSONAL CARE,263.0,1
2016-08-06,37,PRODUCE,2454.705,2
2016-08-06,38,PERSONAL CARE,545.0,4
2016-08-06,38,PRODUCE,2241.726,1
2016-08-06,39,PERSONAL CARE,409.0,6
2016-08-06,39,PRODUCE,1411.133,2
2016-08-06,4,PERSONAL CARE,259.0,0
2016-08-06,4,PRODUCE,2335.201,0
2016-08-06,40,PERSONAL CARE,460.0,7
2016-08-06,40,PRODUCE,1079.119,2
2016-08-06,41,PERSONAL CARE,302.0,2
2016-08-06,41,PRODUCE,2013.732,1
2016-08-06,42,PERSONAL CARE,216.0,4
2016-08-06,42,PRODUCE,2205.583,1
2016-08-06,43,PERSONAL CARE,262.0,3
2016-08-06,43,PRODUCE,583.596,1
2016-08-06,44,PERSONAL CARE,659.0,3
2016-08-06,44,PRODUCE,10587.126,1
2016-08-06,45,PERSONAL CARE,786.0,4
2016-08-06,45,PRODUCE,6933.697,1
2016-08-06,46,PERSONAL CARE,957.0,5
2016-08-06,46,PRODUCE,3472.757,2
2016-08-06,47,PERSONAL CARE,917.0,4
2016-08-06,47,PRODUCE,5899.259,2
2016-08-06,48,PERSONAL CARE,953.0,3
2016-08-06,48,PRODUCE,2457.473,1
2016-08-06,49,PERSONAL CARE,513.0,2
2016-08-06,49,PRODUCE,7240.961,1
2016-08-06,5,PERSONAL CARE,283.0,4
2016-08-06,5,PRODUCE,1399.708,1
2016-08-06,50,PERSONAL CARE,645.0,3
2016-08-06,50,PRODUCE,2462.344,1
2016-08-06,51,PERSONAL CARE,305.0,1
2016-08-06,51,PRODUCE,5768.093,0
2016-08-06,52,PERSONAL CARE,0.0,0
2016-08-06,52,PRODUCE,0.0,0
2016-08-06,53,PERSONAL CARE,452.0,2
2016-08-06,53,PRODUCE,2708.075,1
2016-08-06,54,PERSONAL CARE,218.0,4
2016-08-06,54,PRODUCE,622.4,2
2016-08-06,6,PERSONAL CARE,318.0,2
2016-08-06,6,PRODUCE,2909.192,1
2016-08-06,7,PERSONAL CARE,149.0,3
2016-08-06,7,PRODUCE,3948.223,0
2016-08-06,8,PERSONAL CARE,412.0,3
2016-08-06,8,PRODUCE,5265.505,1
2016-08-06,9,PERSONAL CARE,565.0,8
2016-08-06,9,PRODUCE,1483.935,2
2016-08-07,1,PERSONAL CARE,49.0,1
2016-08-07,1,PRODUCE,1016.462,0
2016-08-07,10,PERSONAL CARE,155.0,5
2016-08-07,10,PRODUCE,253.185,2
2016-08-07,11,PERSONAL CARE,593.0,8
2016-08-07,11,PRODUCE,1343.522,1
2016-08-07,12,PERSONAL CARE,182.0,8
2016-08-07,12,PRODUCE,334.3,1
2016-08-07,13,PERSONAL CARE,261.0,6
2016-08-07,13,PRODUCE,170.796,1
2016-08-07,14,PERSONAL CARE,238.0,6
2016-08-07,14,PRODUCE,314.485,2
2016-08-07,15,PERSONAL CARE,193.0,7
2016-08-07,15,PRODUCE,539.581,2
2016-08-07,16,PERSONAL CARE,283.0,6
2016-08-07,16,PRODUCE,630.401,1
2016-08-07,17,PERSONAL CARE,388.0,6
2016-08-07,17,PRODUCE,1646.351,1
2016-08-07,18,PERSONAL CARE,260.0,8
2016-08-07,18,PRODUCE,1935.44,2
2016-08-07,19,PERSONAL CARE,158.0,4
2016-08-07,19,PRODUCE,327.998,1
2016-08-07,2,PERSONAL CARE,320.0,3
2016-08-07,2,PRODUCE,3133.29,0
2016-08-07,20,PERSONAL CARE,625.0,9
2016-08-07,20,PRODUCE,1331.064,1
2016-08-07,21,PERSONAL CARE,459.0,5
2016-08-07,21,PRODUCE,1571.768,1
2016-08-07,22,PERSONAL CARE,126.0,5
2016-08-07,22,PRODUCE,385.192,2
2016-08-07,23,PERSONAL CARE,137.0,2
2016-08-07,23,PRODUCE,1070.484,0
2016-08-07,24,PERSONAL CARE,319.0,2
2016-08-07,24,PRODUCE,3547.1199,1
2016-08-07,25,PERSONAL CARE,98.0,2
2016-08-07,25,PRODUCE,989.461,0
2016-08-07,26,PERSONAL CARE,125.0,0
2016-08-07,26,PRODUCE,613.033,0
2016-08-07,27,PERSONAL CARE,352.0,3
2016-08-07,27,PRODUCE,3756.238,1
2016-08-07,28,PERSONAL CARE,540.0,5
2016-08-07,28,PRODUCE,1979.997,2
2016-08-07,29,PERSONAL CARE,409.0,8
2016-08-07,29,PRODUCE,1660.028,2
2016-08-07,3,PERSONAL CARE,706.0,2
2016-08-07,3,PRODUCE,8158.184,2
2016-08-07,30,PERSONAL CARE,139.0,5
2016-08-07,30,PRODUCE,576.585,1
2016-08-07,31,PERSONAL CARE,459.0,7
2016-08-07,31,PRODUCE,1222.101,2
2016-08-07,32,PERSONAL CARE,124.0,3
2016-08-07,32,PRODUCE,239.15399,2
2016-08-07,33,PERSONAL CARE,277.0,5
2016-08-07,33,PRODUCE,1423.943,2
2016-08-07,34,PERSONAL CARE,333.0,6
2016-08-07,34,PRODUCE,774.383,1
2016-08-07,35,PERSONAL CARE,108.0,3
2016-08-07,35,PRODUCE,285.413,2
2016-08-07,36,PERSONAL CARE,305.0,8
2016-08-07,36,PRODUCE,1335.4609,1
2016-08-07,37,PERSONAL CARE,253.0,2
2016-08-07,37,PRODUCE,1936.382,1
2016-08-07,38,PERSONAL CARE,427.0,4
2016-08-07,38,PRODUCE,1886.013,1
2016-08-07,39,PERSONAL CARE,462.0,6
2016-08-07,39,PRODUCE,1314.919,2
2016-08-07,4,PERSONAL CARE,288.0,4
2016-08-07,4,PRODUCE,3186.059,1
2016-08-07,40,PERSONAL CARE,355.0,5
2016-08-07,40,PRODUCE,931.203,2
2016-08-07,41,PERSONAL CARE,384.0,4
2016-08-07,41,PRODUCE,2321.603,1
2016-08-07,42,PERSONAL CARE,230.0,2
2016-08-07,42,PRODUCE,2224.856,1
2016-08-07,43,PERSONAL CARE,240.0,5
2016-08-07,43,PRODUCE,636.832,1
2016-08-07,44,PERSONAL CARE,757.0,4
2016-08-07,44,PRODUCE,10915.847,1
2016-08-07,45,PERSONAL CARE,970.0,4
2016-08-07,45,PRODUCE,7907.06,1
2016-08-07,46,PERSONAL CARE,1063.0,4
2016-08-07,46,PRODUCE,3725.851,1
2016-08-07,47,PERSONAL CARE,1053.0,3
2016-08-07,47,PRODUCE,7102.987,2
2016-08-07,48,PERSONAL CARE,1169.0,4
2016-08-07,48,PRODUCE,3072.328,1
2016-08-07,49,PERSONAL CARE,503.0,4
2016-08-07,49,PRODUCE,7783.652,2
2016-08-07,5,PERSONAL CARE,357.0,5
2016-08-07,5,PRODUCE,1611.007,1
2016-08-07,50,PERSONAL CARE,660.0,3
2016-08-07,50,PRODUCE,2675.85,1
2016-08-07,51,PERSONAL CARE,341.0,4
2016-08-07,51,PRODUCE,6173.46,2
2016-08-07,52,PERSONAL CARE,0.0,0
2016-08-07,52,PRODUCE,0.0,0
2016-08-07,53,PERSONAL CARE,477.0,4
2016-08-07,53,PRODUCE,3490.568,1
2016-08-07,54,PERSONAL CARE,337.0,3
2016-08-07,54,PRODUCE,703.301,0
2016-08-07,6,PERSONAL CARE,435.0,3
2016-08-07,6,PRODUCE,3433.491,0
2016-08-07,7,PERSONAL CARE,224.0,2
2016-08-07,7,PRODUCE,4446.921,0
2016-08-07,8,PERSONAL CARE,405.0,4
2016-08-07,8,PRODUCE,5696.562,1
2016-08-07,9,PERSONAL CARE,625.0,9
2016-08-07,9,PRODUCE,1787.059,2
2016-08-08,1,PERSONAL CARE,153.0,2
2016-08-08,1,PRODUCE,2338.587,1
2016-08-08,10,PERSONAL CARE,158.0,4
2016-08-08,10,PRODUCE,146.825,2
2016-08-08,11,PERSONAL CARE,456.0,8
2016-08-08,11,PRODUCE,1276.885,2
2016-08-08,12,PERSONAL CARE,176.0,5
2016-08-08,12,PRODUCE,347.821,1
2016-08-08,13,PERSONAL CARE,221.0,5
2016-08-08,13,PRODUCE,163.258,1
2016-08-08,14,PERSONAL CARE,363.0,6
2016-08-08,14,PRODUCE,351.561,2
2016-08-08,15,PERSONAL CARE,217.0,5
2016-08-08,15,PRODUCE,509.113,2
2016-08-08,16,PERSONAL CARE,229.0,5
2016-08-08,16,PRODUCE,496.699,2
2016-08-08,17,PERSONAL CARE,303.0,7
2016-08-08,17,PRODUCE,1389.406,1
2016-08-08,18,PERSONAL CARE,156.0,7
2016-08-08,18,PRODUCE,1201.681,1
2016-08-08,19,PERSONAL CARE,190.0,6
2016-08-08,19,PRODUCE,459.678,1
2016-08-08,2,PERSONAL CARE,235.0,2
2016-08-08,2,PRODUCE,2220.044,1
2016-08-08,20,PERSONAL CARE,335.0,8
2016-08-08,20,PRODUCE,832.23,1
2016-08-08,21,PERSONAL CARE,242.0,7
2016-08-08,21,PRODUCE,840.641,1
2016-08-08,22,PERSONAL CARE,153.0,3
2016-08-08,22,PRODUCE,399.862,2
2016-08-08,23,PERSONAL CARE,115.0,2
2016-08-08,23,PRODUCE,1257.874,1
2016-08-08,24,PERSONAL CARE,244.0,2
2016-08-08,24,PRODUCE,3263.992,2
2016-08-08,25,PERSONAL CARE,90.0,1
2016-08-08,25,PRODUCE,1384.089,0
2016-08-08,26,PERSONAL CARE,100.0,2
2016-08-08,26,PRODUCE,325.514,0
2016-08-08,27,PERSONAL CARE,177.0,2
2016-08-08,27,PRODUCE,2758.371,1
2016-08-08,28,PERSONAL CARE,293.0,5
2016-08-08,28,PRODUCE,1174.506,2
2016-08-08,29,PERSONAL CARE,256.0,7
2016-08-08,29,PRODUCE,915.099,2
2016-08-08,3,PERSONAL CARE,496.0,4
2016-08-08,3,PRODUCE,8165.286,0
2016-08-08,30,PERSONAL CARE,102.0,2
2016-08-08,30,PRODUCE,423.849,1
2016-08-08,31,PERSONAL CARE,268.0,6
2016-08-08,31,PRODUCE,846.688,1
2016-08-08,32,PERSONAL CARE,66.0,2
2016-08-08,32,PRODUCE,142.619,2
2016-08-08,33,PERSONAL CARE,253.0,6
2016-08-08,33,PRODUCE,1041.17,3
2016-08-08,34,PERSONAL CARE,352.0,7
2016-08-08,34,PRODUCE,605.845,1
2016-08-08,35,PERSONAL CARE,79.0,3
2016-08-08,35,PRODUCE,302.367,2
2016-08-08,36,PERSONAL CARE,253.0,4
2016-08-08,36,PRODUCE,1048.924,1
2016-08-08,37,PERSONAL CARE,275.0,4
2016-08-08,37,PRODUCE,2305.439,1
2016-08-08,38,PERSONAL CARE,303.0,3
2016-08-08,38,PRODUCE,1800.887,1
2016-08-08,39,PERSONAL CARE,334.0,7
2016-08-08,39,PRODUCE,1699.734,2
2016-08-08,4,PERSONAL CARE,175.0,2
2016-08-08,4,PRODUCE,2091.995,1
2016-08-08,40,PERSONAL CARE,307.0,6
2016-08-08,40,PRODUCE,1098.449,1
2016-08-08,41,PERSONAL CARE,199.0,2
2016-08-08,41,PRODUCE,1755.846,1
2016-08-08,42,PERSONAL CARE,200.0,2
2016-08-08,42,PRODUCE,1943.816,1
2016-08-08,43,PERSONAL CARE,260.0,6
2016-08-08,43,PRODUCE,712.54,1
2016-08-08,44,PERSONAL CARE,429.0,3
2016-08-08,44,PRODUCE,8265.031,1
2016-08-08,45,PERSONAL CARE,601.0,3
2016-08-08,45,PRODUCE,5879.376,2
2016-08-08,46,PERSONAL CARE,653.0,2
2016-08-08,46,PRODUCE,2757.075,1
2016-08-08,47,PERSONAL CARE,584.0,3
2016-08-08,47,PRODUCE,5818.707,1
2016-08-08,48,PERSONAL CARE,551.0,4
2016-08-08,48,PRODUCE,1751.535,1
2016-08-08,49,PERSONAL CARE,452.0,2
2016-08-08,49,PRODUCE,7226.202,1
2016-08-08,5,PERSONAL CARE,251.0,3
2016-08-08,5,PRODUCE,1635.2109,1
2016-08-08,50,PERSONAL CARE,515.0,3
2016-08-08,50,PRODUCE,2102.63,1
2016-08-08,51,PERSONAL CARE,250.0,2
2016-08-08,51,PRODUCE,5044.935,0
2016-08-08,52,PERSONAL CARE,0.0,0
2016-08-08,52,PRODUCE,0.0,0
2016-08-08,53,PERSONAL CARE,275.0,3
2016-08-08,53,PRODUCE,2012.416,1
2016-08-08,54,PERSONAL CARE,184.0,3
2016-08-08,54,PRODUCE,509.09,0
2016-08-08,6,PERSONAL CARE,241.0,3
2016-08-08,6,PRODUCE,2267.764,1
2016-08-08,7,PERSONAL CARE,220.0,2
2016-08-08,7,PRODUCE,5257.641,0
2016-08-08,8,PERSONAL CARE,315.0,4
2016-08-08,8,PRODUCE,4121.074,2
2016-08-08,9,PERSONAL CARE,479.0,8
2016-08-08,9,PRODUCE,1415.719,2
2016-08-09,1,PERSONAL CARE,176.0,1
2016-08-09,1,PRODUCE,2044.128,0
2016-08-09,10,PERSONAL CARE,159.0,6
2016-08-09,10,PRODUCE,270.33,55
2016-08-09,11,PERSONAL CARE,390.0,6
2016-08-09,11,PRODUCE,2056.698,130
2016-08-09,12,PERSONAL CARE,151.0,3
2016-08-09,12,PRODUCE,386.844,82
2016-08-09,13,PERSONAL CARE,190.0,5
2016-08-09,13,PRODUCE,200.562,40
2016-08-09,14,PERSONAL CARE,251.0,5
2016-08-09,14,PRODUCE,396.954,75
2016-08-09,15,PERSONAL CARE,190.0,7
2016-08-09,15,PRODUCE,755.469,85
2016-08-09,16,PERSONAL CARE,155.0,3
2016-08-09,16,PRODUCE,795.61,87
2016-08-09,17,PERSONAL CARE,260.0,7
2016-08-09,17,PRODUCE,1685.189,106
2016-08-09,18,PERSONAL CARE,108.0,6
2016-08-09,18,PRODUCE,2223.738,140
2016-08-09,19,PERSONAL CARE,189.0,5
2016-08-09,19,PRODUCE,524.732,71
2016-08-09,2,PERSONAL CARE,200.0,2
2016-08-09,2,PRODUCE,1955.384,2
2016-08-09,20,PERSONAL CARE,269.0,8
2016-08-09,20,PRODUCE,1139.25,114
2016-08-09,21,PERSONAL CARE,238.0,6
2016-08-09,21,PRODUCE,1493.074,113
2016-08-09,22,PERSONAL CARE,144.0,3
2016-08-09,22,PRODUCE,351.064,77
2016-08-09,23,PERSONAL CARE,116.0,2
2016-08-09,23,PRODUCE,965.084,1
2016-08-09,24,PERSONAL CARE,213.0,2
2016-08-09,24,PRODUCE,3027.023,1
2016-08-09,25,PERSONAL CARE,90.0,2
2016-08-09,25,PRODUCE,767.73303,0
2016-08-09,26,PERSONAL CARE,85.0,0
2016-08-09,26,PRODUCE,318.593,0
2016-08-09,27,PERSONAL CARE,162.0,4
2016-08-09,27,PRODUCE,1873.691,2
2016-08-09,28,PERSONAL CARE,209.0,5
2016-08-09,28,PRODUCE,2624.429,116
2016-08-09,29,PERSONAL CARE,212.0,4
2016-08-09,29,PRODUCE,2099.932,132
2016-08-09,3,PERSONAL CARE,421.0,2
2016-08-09,3,PRODUCE,6784.65,1
2016-08-09,30,PERSONAL CARE,93.0,4
2016-08-09,30,PRODUCE,928.79,82
2016-08-09,31,PERSONAL CARE,290.0,4
2016-08-09,31,PRODUCE,2228.921,114
2016-08-09,32,PERSONAL CARE,83.0,2
2016-08-09,32,PRODUCE,239.6,40
2016-08-09,33,PERSONAL CARE,206.0,5
2016-08-09,33,PRODUCE,1885.53,89
2016-08-09,34,PERSONAL CARE,223.0,5
2016-08-09,34,PRODUCE,1119.968,97
2016-08-09,35,PERSONAL CARE,61.0,4
2016-08-09,35,PRODUCE,574.855,72
2016-08-09,36,PERSONAL CARE,163.0,6
2016-08-09,36,PRODUCE,2691.127,134
2016-08-09,37,PERSONAL CARE,205.0,2
2016-08-09,37,PRODUCE,2369.195,1
2016-08-09,38,PERSONAL CARE,265.0,3
2016-08-09,38,PRODUCE,1547.831,1
2016-08-09,39,PERSONAL CARE,282.0,8
2016-08-09,39,PRODUCE,2639.623,147
2016-08-09,4,PERSONAL CARE,165.0,3
2016-08-09,4,PRODUCE,1526.16,2
2016-08-09,40,PERSONAL CARE,322.0,4
2016-08-09,40,PRODUCE,1714.139,106
2016-08-09,41,PERSONAL CARE,212.0,3
2016-08-09,41,PRODUCE,1797.984,1
2016-08-09,42,PERSONAL CARE,145.0,4
2016-08-09,42,PRODUCE,1476.021,1
2016-08-09,43,PERSONAL CARE,235.0,6
2016-08-09,43,PRODUCE,976.675,83
2016-08-09,44,PERSONAL CARE,341.0,4
2016-08-09,44,PRODUCE,6716.007,1
2016-08-09,45,PERSONAL CARE,510.0,1
2016-08-09,45,PRODUCE,4283.915,1
2016-08-09,46,PERSONAL CARE,494.0,3
2016-08-09,46,PRODUCE,1681.456,2
2016-08-09,47,PERSONAL CARE,557.0,4
2016-08-09,47,PRODUCE,4485.462,1
2016-08-09,48,PERSONAL CARE,412.0,4
2016-08-09,48,PRODUCE,1208.376,2
2016-08-09,49,PERSONAL CARE,269.0,3
2016-08-09,49,PRODUCE,4553.092,1
2016-08-09,5,PERSONAL CARE,210.0,3
2016-08-09,5,PRODUCE,1299.153,1
2016-08-09,50,PERSONAL CARE,401.0,3
2016-08-09,50,PRODUCE,1927.556,1
2016-08-09,51,PERSONAL CARE,234.0,1
2016-08-09,51,PRODUCE,4690.905,1
2016-08-09,52,PERSONAL CARE,0.0,0
2016-08-09,52,PRODUCE,0.0,0
2016-08-09,53,PERSONAL CARE,228.0,4
2016-08-09,53,PRODUCE,1742.449,1
2016-08-09,54,PERSONAL CARE,134.0,7
2016-08-09,54,PRODUCE,774.556,42
2016-08-09,6,PERSONAL CARE,243.0,3
2016-08-09,6,PRODUCE,1780.391,0
2016-08-09,7,PERSONAL CARE,199.0,1
2016-08-09,7,PRODUCE,4584.043,0
2016-08-09,8,PERSONAL CARE,254.0,2
2016-08-09,8,PRODUCE,3603.56,1
2016-08-09,9,PERSONAL CARE,444.0,9
2016-08-09,9,PRODUCE,1971.212,136
2016-08-10,1,PERSONAL CARE,138.0,1
2016-08-10,1,PRODUCE,3459.617,213
2016-08-10,10,PERSONAL CARE,155.0,6
2016-08-10,10,PRODUCE,156.395,2
2016-08-10,11,PERSONAL CARE,462.0,6
2016-08-10,11,PRODUCE,922.974,1
2016-08-10,12,PERSONAL CARE,182.0,6
2016-08-10,12,PRODUCE,241.596,2
2016-08-10,13,PERSONAL CARE,190.0,6
2016-08-10,13,PRODUCE,147.571,1
2016-08-10,14,PERSONAL CARE,331.0,6
2016-08-10,14,PRODUCE,316.438,2
2016-08-10,15,PERSONAL CARE,156.0,5
2016-08-10,15,PRODUCE,519.614,2
2016-08-10,16,PERSONAL CARE,121.0,2
2016-08-10,16,PRODUCE,359.994,1
2016-08-10,17,PERSONAL CARE,235.0,7
2016-08-10,17,PRODUCE,1088.29,1
2016-08-10,18,PERSONAL CARE,112.0,5
2016-08-10,18,PRODUCE,901.613,1
2016-08-10,19,PERSONAL CARE,239.0,4
2016-08-10,19,PRODUCE,390.702,0
2016-08-10,2,PERSONAL CARE,181.0,4
2016-08-10,2,PRODUCE,2667.786,207
2016-08-10,20,PERSONAL CARE,240.0,7
2016-08-10,20,PRODUCE,547.623,1
2016-08-10,21,PERSONAL CARE,183.0,4
2016-08-10,21,PRODUCE,729.712,2
2016-08-10,22,PERSONAL CARE,108.0,5
2016-08-10,22,PRODUCE,360.632,2
2016-08-10,23,PERSONAL CARE,92.0,1
2016-08-10,23,PRODUCE,1457.826,186
2016-08-10,24,PERSONAL CARE,272.0,3
2016-08-10,24,PRODUCE,5368.291,211
2016-08-10,25,PERSONAL CARE,98.0,0
2016-08-10,25,PRODUCE,2522.065,147
2016-08-10,26,PERSONAL CARE,73.0,0
2016-08-10,26,PRODUCE,758.08,115
2016-08-10,27,PERSONAL CARE,157.0,4
2016-08-10,27,PRODUCE,3127.617,209
2016-08-10,28,PERSONAL CARE,181.0,4
2016-08-10,28,PRODUCE,664.997,2
2016-08-10,29,PERSONAL CARE,192.0,6
2016-08-10,29,PRODUCE,855.027,2
2016-08-10,3,PERSONAL CARE,482.0,3
2016-08-10,3,PRODUCE,9239.391,209
2016-08-10,30,PERSONAL CARE,59.0,4
2016-08-10,30,PRODUCE,419.55402,1
2016-08-10,31,PERSONAL CARE,234.0,7
2016-08-10,31,PRODUCE,702.298,0
2016-08-10,32,PERSONAL CARE,58.0,3
2016-08-10,32,PRODUCE,104.483,2
2016-08-10,33,PERSONAL CARE,146.0,4
2016-08-10,33,PRODUCE,915.58,2
2016-08-10,34,PERSONAL CARE,267.0,6
2016-08-10,34,PRODUCE,574.294,1
2016-08-10,35,PERSONAL CARE,77.0,3
2016-08-10,35,PRODUCE,237.983,2
2016-08-10,36,PERSONAL CARE,124.0,4
2016-08-10,36,PRODUCE,1017.922,2
2016-08-10,37,PERSONAL CARE,232.0,2
2016-08-10,37,PRODUCE,3445.487,202
2016-08-10,38,PERSONAL CARE,261.0,3
2016-08-10,38,PRODUCE,3036.326,178
2016-08-10,39,PERSONAL CARE,298.0,6
2016-08-10,39,PRODUCE,1218.19,2
2016-08-10,4,PERSONAL CARE,181.0,2
2016-08-10,4,PRODUCE,2684.77,177
2016-08-10,40,PERSONAL CARE,267.0,6
2016-08-10,40,PRODUCE,844.052,3
2016-08-10,41,PERSONAL CARE,200.0,2
2016-08-10,41,PRODUCE,1994.878,172
2016-08-10,42,PERSONAL CARE,188.0,2
2016-08-10,42,PRODUCE,2302.359,200
2016-08-10,43,PERSONAL CARE,180.0,1
2016-08-10,43,PRODUCE,462.985,2
2016-08-10,44,PERSONAL CARE,389.0,5
2016-08-10,44,PRODUCE,11243.872,215
2016-08-10,45,PERSONAL CARE,452.0,2
2016-08-10,45,PRODUCE,6805.117,209
2016-08-10,46,PERSONAL CARE,493.0,4
2016-08-10,46,PRODUCE,2959.423,211
2016-08-10,47,PERSONAL CARE,472.0,2
2016-08-10,47,PRODUCE,6392.142,208
2016-08-10,48,PERSONAL CARE,542.0,5
2016-08-10,48,PRODUCE,1755.944,194
2016-08-10,49,PERSONAL CARE,353.0,3
2016-08-10,49,PRODUCE,9156.836,230
2016-08-10,5,PERSONAL CARE,218.0,3
2016-08-10,5,PRODUCE,1580.965,166
2016-08-10,50,PERSONAL CARE,363.0,3
2016-08-10,50,PRODUCE,2375.69,212
2016-08-10,51,PERSONAL CARE,236.0,3
2016-08-10,51,PRODUCE,7780.194,203
2016-08-10,52,PERSONAL CARE,0.0,0
2016-08-10,52,PRODUCE,0.0,0
2016-08-10,53,PERSONAL CARE,254.0,1
2016-08-10,53,PRODUCE,3597.319,162
2016-08-10,54,PERSONAL CARE,120.0,3
2016-08-10,54,PRODUCE,406.825,1
2016-08-10,6,PERSONAL CARE,253.0,2
2016-08-10,6,PRODUCE,2948.7031,184
2016-08-10,7,PERSONAL CARE,177.0,2
2016-08-10,7,PRODUCE,5916.82,212
2016-08-10,8,PERSONAL CARE,267.0,2
2016-08-10,8,PRODUCE,5978.622,230
2016-08-10,9,PERSONAL CARE,408.0,8
2016-08-10,9,PRODUCE,1143.141,1
2016-08-11,1,PERSONAL CARE,156.0,1
2016-08-11,1,PRODUCE,2019.674,4
2016-08-11,10,PERSONAL CARE,123.0,4
2016-08-11,10,PRODUCE,146.074,0
2016-08-11,11,PERSONAL CARE,348.0,10
2016-08-11,11,PRODUCE,959.468,1
2016-08-11,12,PERSONAL CARE,130.0,6
2016-08-11,12,PRODUCE,315.512,1
2016-08-11,13,PERSONAL CARE,140.0,5
2016-08-11,13,PRODUCE,184.927,1
2016-08-11,14,PERSONAL CARE,242.0,7
2016-08-11,14,PRODUCE,381.478,1
2016-08-11,15,PERSONAL CARE,163.0,5
2016-08-11,15,PRODUCE,507.147,1
2016-08-11,16,PERSONAL CARE,121.0,4
2016-08-11,16,PRODUCE,334.119,1
2016-08-11,17,PERSONAL CARE,189.0,4
2016-08-11,17,PRODUCE,985.815,1
2016-08-11,18,PERSONAL CARE,108.0,7
2016-08-11,18,PRODUCE,936.137,0
2016-08-11,19,PERSONAL CARE,142.0,6
2016-08-11,19,PRODUCE,476.613,1
2016-08-11,2,PERSONAL CARE,185.0,1
2016-08-11,2,PRODUCE,1817.837,4
2016-08-11,20,PERSONAL CARE,294.0,7
2016-08-11,20,PRODUCE,615.745,1
2016-08-11,21,PERSONAL CARE,211.0,7
2016-08-11,21,PRODUCE,909.777,1
2016-08-11,22,PERSONAL CARE,107.0,6
2016-08-11,22,PRODUCE,270.995,1
2016-08-11,23,PERSONAL CARE,103.0,1
2016-08-11,23,PRODUCE,1242.576,4
2016-08-11,24,PERSONAL CARE,205.0,2
2016-08-11,24,PRODUCE,3118.212,5
2016-08-11,25,PERSONAL CARE,150.0,1
2016-08-11,25,PRODUCE,1792.705,5
2016-08-11,26,PERSONAL CARE,63.0,0
2016-08-11,26,PRODUCE,421.127,0
2016-08-11,27,PERSONAL CARE,128.0,2
2016-08-11,27,PRODUCE,1760.213,1
2016-08-11,28,PERSONAL CARE,197.0,3
2016-08-11,28,PRODUCE,690.311,1
2016-08-11,29,PERSONAL CARE,144.0,6
2016-08-11,29,PRODUCE,636.915,1
2016-08-11,3,PERSONAL CARE,349.0,4
2016-08-11,3,PRODUCE,5569.06,4
2016-08-11,30,PERSONAL CARE,53.0,3
2016-08-11,30,PRODUCE,354.271,1
2016-08-11,31,PERSONAL CARE,200.0,2
2016-08-11,31,PRODUCE,694.386,1
2016-08-11,32,PERSONAL CARE,62.0,4
2016-08-11,32,PRODUCE,160.23,1
2016-08-11,33,PERSONAL CARE,149.0,4
2016-08-11,33,PRODUCE,985.557,1
2016-08-11,34,PERSONAL CARE,212.0,6
2016-08-11,34,PRODUCE,663.44,1
2016-08-11,35,PERSONAL CARE,33.0,3
2016-08-11,35,PRODUCE,293.902,1
2016-08-11,36,PERSONAL CARE,232.0,7
2016-08-11,36,PRODUCE,1144.358,1
2016-08-11,37,PERSONAL CARE,166.0,2
2016-08-11,37,PRODUCE,2140.63,3
2016-08-11,38,PERSONAL CARE,225.0,2
2016-08-11,38,PRODUCE,1458.234,3
2016-08-11,39,PERSONAL CARE,211.0,5
2016-08-11,39,PRODUCE,1301.02,1
2016-08-11,4,PERSONAL CARE,173.0,2
2016-08-11,4,PRODUCE,1752.181,3
2016-08-11,40,PERSONAL CARE,249.0,5
2016-08-11,40,PRODUCE,689.29297,1
2016-08-11,41,PERSONAL CARE,163.0,2
2016-08-11,41,PRODUCE,1240.54,4
2016-08-11,42,PERSONAL CARE,137.0,1
2016-08-11,42,PRODUCE,2166.113,3
2016-08-11,43,PERSONAL CARE,154.0,2
2016-08-11,43,PRODUCE,554.864,1
2016-08-11,44,PERSONAL CARE,337.0,3
2016-08-11,44,PRODUCE,6460.582,5
2016-08-11,45,PERSONAL CARE,371.0,2
2016-08-11,45,PRODUCE,4410.329,5
2016-08-11,46,PERSONAL CARE,454.0,3
2016-08-11,46,PRODUCE,1960.756,4
2016-08-11,47,PERSONAL CARE,451.0,3
2016-08-11,47,PRODUCE,3851.135,5
2016-08-11,48,PERSONAL CARE,409.0,4
2016-08-11,48,PRODUCE,1443.917,5
2016-08-11,49,PERSONAL CARE,311.0,3
2016-08-11,49,PRODUCE,5754.477,5
2016-08-11,5,PERSONAL CARE,190.0,2
2016-08-11,5,PRODUCE,1219.944,3
2016-08-11,50,PERSONAL CARE,330.0,2
